id,region,distrito,latitud_a,longitud_a
472004,Arequipa, José Luis Bustaman,-16.43539,-71.52598
473004,Arequipa, José María Quimpe,-16.59735,-72.74811
474004,Arequipa, La Joya,-16.44501,-71.83202
475004,Arequipa, La Joya,-16.60698998,-71.88685998
476004,Arequipa, La Joya,-16.4932,-71.84439
477004,Arequipa, La Joya,-16.56880601,-71.88976192
478004,Arequipa, Majes,-16.38162,-72.19965999999999
479004,Arequipa, Majes,-16.3001143,-72.28009634
480004,Arequipa, Majes,-16.31552,-72.19159000000001
481004,Arequipa, Mariano Melgar,-16.38838,-71.4937
482004,Arequipa, Mariano Melgar,-16.40107,-71.50389
483004,Arequipa, Mariano Melgar,-16.40323,-71.51311
484004,Arequipa, Mariano Melgar,-16.40629,-71.49766
485004,Arequipa, Mariano Melgar,-16.40771,-71.50911000000001
486004,Arequipa, Miraflores,-16.39276,-71.52549000000001
487004,Arequipa, Miraflores,-16.3875,-71.51976999999999
488004,Arequipa, Mollendo,-17.0046,-72.02022
489004,Arequipa, Mollendo,-17.01189,-72.01425999999999
490004,Arequipa, Orcopampa,-15.26771,-72.34215
491004,Arequipa, Pampacolca,-15.71338,-72.57498
492004,Arequipa, Paucarpata,-16.41252,-71.50503999999999
493004,Arequipa, Paucarpata,-16.4155,-71.48103999999999
494004,Arequipa, Paucarpata,-16.41443,-71.48669
495004,Arequipa, Paucarpata,-16.4314,-71.48562
496004,Arequipa, Paucarpata,-16.42172,-71.50584000000001
497004,Arequipa, Paucarpata,-16.4185,-71.49227999999999
498004,Arequipa, Paucarpata,-16.4175,-71.4969
499004,Arequipa, Paucarpata,-16.41996,-71.50306999999999
500004,Arequipa, Paucarpata,-16.42337,-71.50061
501004,Arequipa, Paucarpata,-16.43226,-71.48256000000001
502004,Arequipa, Paucarpata,-16.41391,-71.46912
503004,Arequipa, Quequeña,-16.524576,-71.483237
504004,Arequipa, Quequeña,-16.54619833,-71.47313
505004,Arequipa, Quilca,-16.71621,-72.42592000000001
506004,Arequipa, Sabandia,-16.44555,-71.49664
507004,Arequipa, Sachaca,-16.43633,-71.5782
508004,Arequipa, Santa Rita de Sigua,-16.48861,-72.08842
509004,Arequipa, Santa Rita de Sigua,-16.49075,-72.09014000000001
510004,Arequipa, Santa Rita de Sigua,-16.48807,-72.09658
511004,Arequipa, Socabaya,-16.43653,-71.53413999999999
512004,Arequipa, Socabaya,-16.45009,-71.52565
513004,Arequipa, Socabaya,-16.45047,-71.52341
514004,Arequipa, Socabaya,-16.45344,-71.51779000000001
515004,Arequipa, Socabaya,-16.4405,-71.53219
516004,Arequipa, Socabaya,-16.44174,-71.53565999999999
517004,Arequipa, Socabaya,-16.45343,-71.54098999999999
518004,Arequipa, Socabaya,-16.45307,-71.53182
519004,Arequipa, Socabaya,-16.45245,-71.52897
520004,Arequipa, Socabaya,-16.48896,-71.50529
521004,Arequipa, Tisco,-15.3473,-71.44580000000001
522004,Arequipa, Uchumayo,-16.44566,-71.61926
523004,Arequipa, Vitor,-16.46403,-71.93386
524004,Arequipa, Yanahuara,-16.40472,-71.55598000000001
525004,Arequipa, Yura,-16.3081,-71.61147
526005,Ayacucho, Acocro,-13.22348333,-74.00518166000001
527005,Ayacucho, Acocro,-13.2015,-74.01230833
528005,Ayacucho, Anco,-13.10286,-73.75605
529005,Ayacucho, Andrés Avelino Cá,-13.16198,-74.20986000000001
530005,Ayacucho, Andrés Avelino Cá,-13.16529,-74.20983
531005,Ayacucho, Andrés Avelino Cá,-13.15256,-74.19995
532005,Ayacucho, Aucara,-14.23218,-74.04067000000001
533005,Ayacucho, Ayacucho,-13.13875,-74.23318
534005,Ayacucho, Ayacucho,-13.12676,-74.22516
535005,Ayacucho, Ayacucho,-13.13767,-74.22692000000001
536005,Ayacucho, Ayacucho,-13.1486,-74.22828
537005,Ayacucho, Ayacucho,-13.14211,-74.23161
538005,Ayacucho, Ayacucho,-13.14376,-74.22986
539005,Ayacucho, Ayacucho,-13.15222,-74.23138
540005,Ayacucho, Ayacucho,-13.15567,-74.23075
541005,Ayacucho, Ayacucho,-13.16056,-74.23421999999999
542005,Ayacucho, Ayacucho,-13.16169,-74.23558
543005,Ayacucho, Ayacucho,-13.16525,-74.23576
544005,Ayacucho, Ayacucho,-13.13606,-74.23226
545005,Ayacucho, Ayacucho,-13.14869,-74.22408
546005,Ayacucho, Ayacucho,-13.14878,-74.23114
547005,Ayacucho, Ayacucho,-13.15279,-74.22873
548005,Ayacucho, Ayacucho,-13.1572,-74.23882
549005,Ayacucho, Ayacucho,-13.16034,-74.23709
550005,Ayacucho, Ayacucho,-13.16826,-74.23363999999999
551005,Ayacucho, Ayacucho,-13.17424,-74.23047
552005,Ayacucho, Ayacucho,-13.15821,-74.22468000000001
553005,Ayacucho, Ayacucho,-13.16766,-74.22651999999999
554005,Ayacucho, Ayacucho,-13.1588,-74.22125
555005,Ayacucho, Ayacucho,-13.16409,-74.24994
556005,Ayacucho, Ayahuanco,-12.58393666,-74.36467166
557005,Ayacucho, Ayna,-12.68494666,-73.87279666000001
558005,Ayacucho, Ayna,-12.62308,-73.79226
559005,Ayacucho, Ayna,-12.62638,-73.78944
560005,Ayacucho, Ayna,-12.58916166,-73.82724166
561005,Ayacucho, Ayna,-12.61153666,-73.83683666
562005,Ayacucho, Cabana,-14.30018,-73.93797000000001
563005,Ayacucho, Cangallo,-13.62831,-74.14543999999999
564005,Ayacucho, Cangallo,-13.605964,-74.138025
565005,Ayacucho, Cangallo,-13.59746,-74.15441499000001
566005,Ayacucho, Carmen Alto,-13.18429,-74.22439
567005,Ayacucho, Carmen Alto,-13.19734,-74.21545999999999
568005,Ayacucho, Carmen Alto,-13.18284,-74.21702000000001
569005,Ayacucho, Carmen Alto,-13.18903,-74.22059
570005,Ayacucho, Carmen Salcedo,-14.38629,-73.95826
571005,Ayacucho, Chiara,-13.47428998,-74.07754998
572005,Ayacucho, Chipao,-14.404195,-73.83542833
573005,Ayacucho, Chipao,-14.40940666,-73.819175
574005,Ayacucho, Chumpi,-15.09389,-73.74872000000001
575005,Ayacucho, Chungui,-13.06124333,-73.50141333000001
576005,Ayacucho, Chungui,-13.08119333,-73.49557498999999
577005,Ayacucho, Chungui,-13.08565666,-73.48680666
578005,Ayacucho, Chuschi,-13.58315,-74.35586000000001
579005,Ayacucho, Coracora,-15.0139,-73.78287
580005,Ayacucho, Coracora,-14.56882833,-73.56126500000001
581005,Ayacucho, Coracora,-15.00413999,-73.78415665999999
582005,Ayacucho, Coracora,-15.00066999,-73.77563000000001
583005,Ayacucho, Coracora,-15.02208,-73.78166
584005,Ayacucho, Corculla,-15.26169,-73.199
585005,Ayacucho, Huamanquiquia,-13.73941,-74.29001332999999
586005,Ayacucho, Huanta,-12.93266,-74.25842
587005,Ayacucho, Huanta,-12.94039,-74.24587
588005,Ayacucho, Huanta,-12.93896,-74.25913
589005,Ayacucho, Huanta,-12.93694,-74.25366
590005,Ayacucho, Huanta,-12.943,-74.25503000000001
591005,Ayacucho, Huanta,-12.93276,-74.25238
592005,Ayacucho, Huanta,-12.94364,-74.24292
593005,Ayacucho, Jesús Nazareno,-13.14596,-74.21453
594005,Ayacucho, Jesús Nazareno,-13.15004,-74.21434000000001
595005,Ayacucho, Jesús Nazareno,-13.15464,-74.21231
596005,Ayacucho, Jesús Nazareno,-13.11669204,-74.19576904
597005,Ayacucho, Jesús Nazareno,-13.13679557,-74.20900508
598005,Ayacucho, Jesús Nazareno,-13.15139,-74.21534
599005,Ayacucho, Llochegua,-12.4041,-73.90554
600005,Ayacucho, Los Morochucos,-13.54638333,-74.24186333
601005,Ayacucho, Los Morochucos,-13.55481166,-74.23181166000001
602005,Ayacucho, Los Morochucos,-13.54739333,-74.22756166000001
603005,Ayacucho, Los Morochucos,-13.55732,-74.19489
604005,Ayacucho, Los Morochucos,-13.56304,-74.19531000000001
605005,Ayacucho, María Parado de Be,-13.60463833,-74.24057499
606005,Ayacucho, María Parado de Be,-13.60996,-74.24736166
607005,Ayacucho, Morcolla,-14.119595,-73.91494166
608005,Ayacucho, Morcolla,-14.11655304,-73.97244058
609005,Ayacucho, Ocros,-13.39452,-73.91654
610005,Ayacucho, Ocros,-13.45141833,-73.96147666
611005,Ayacucho, Ocros,-13.45051,-73.95638666000001
612005,Ayacucho, Otoca,-14.54563799,-74.809197
613005,Ayacucho, Otoca,-14.54173799,-74.806918
614005,Ayacucho, Pullo,-15.61516,-74.05829
615005,Ayacucho, Pullo,-15.60945,-74.05734
616005,Ayacucho, Pullo,-15.22729333,-73.82365666
617005,Ayacucho, Puquio,-14.69094,-74.12676999999999
618005,Ayacucho, Puquio,-14.68443,-74.11888
619005,Ayacucho, Puquio,-14.69034,-74.12399000000001
620005,Ayacucho, Puquio,-14.68476,-74.12712000000001
621005,Ayacucho, Puyusca,-15.21533999,-73.55891999000001
622005,Ayacucho, Puyusca,-15.24158999,-73.61371
623005,Ayacucho, Querobamba,-13.97404833,-73.86255
624005,Ayacucho, San Francisco de Ra,-14.93147998,-73.26054997999999
625005,Ayacucho, San Francisco de Ra,-14.93321998,-73.26108997999999
626005,Ayacucho, San Francisco de Ra,-14.94066998,-73.26863998
627005,Ayacucho, San Francisco de Ra,-14.93395998,-73.26591998000001
628005,Ayacucho, San Juan Bautista,-13.17283,-74.21312
629005,Ayacucho, San Juan Bautista,-13.1793,-74.21185
630005,Ayacucho, San Juan Bautista,-13.17005,-74.21184
631005,Ayacucho, San Juan Bautista,-13.19095338,-74.19811597
632005,Ayacucho, San Miguel,-13.015,-73.98363999999999
633005,Ayacucho, San Miguel,-13.05788,-73.95083166000001
634005,Ayacucho, San Miguel,-13.09278499,-73.89995166
635005,Ayacucho, San Miguel,-13.10702833,-73.86058333
636005,Ayacucho, Sancos,-13.9161,-74.34399999999999
637005,Ayacucho, Sancos,-13.91512,-74.33235000000001
638005,Ayacucho, Sancos,-13.92193,-74.34014999999999
639005,Ayacucho, Santa Rosa,-12.68784,-73.73898
640005,Ayacucho, Santa Rosa,-12.69325205,-73.69545042
641005,Ayacucho, Santa Rosa,-12.73624,-73.71021
642005,Ayacucho, Santiago de Lucanam,-13.84813666,-74.38540999999999
643005,Ayacucho, Santiago de Lucanam,-13.84033,-74.41291665999999
644005,Ayacucho, Santiago de Paucara,-14.10718,-73.64794000000001
645005,Ayacucho, Santillana,-12.764,-74.25306999999999
646005,Ayacucho, Santillana,-12.77320833,-74.24088999
647005,Ayacucho, Santillana,-12.75770499,-74.25322666
648005,Ayacucho, Santillana,-12.78281679,-74.16577977
649005,Ayacucho, Santillana,-12.74880998,-74.15667998000001
650005,Ayacucho, Sara Sara,-15.24404,-73.45191
651005,Ayacucho, Sarhua,-13.67193,-74.32041
652005,Ayacucho, Sivia,-12.51187,-73.85726
653005,Ayacucho, Sivia,-12.48816833,-73.94645833
654005,Ayacucho, Sivia,-12.4847421,-73.96250947999999
655005,Ayacucho, Sivia,-12.48174998,-73.95623998000001
656005,Ayacucho, Sivia,-12.50646666,-73.91565333
657005,Ayacucho, Socos,-13.19222666,-74.29548165999999
658005,Ayacucho, Tambo,-12.94667,-74.02002
659005,Ayacucho, Tambo,-12.94757,-74.02312000000001
660005,Ayacucho, Tambo,-12.89983499,-74.07863999
661005,Ayacucho, Tambo,-12.91310166,-74.027145
662005,Ayacucho, Totos,-13.5786,-74.511545
663005,Ayacucho, Totos,-13.57838166,-74.50692832999999
664005,Ayacucho, Uchuraccay,-12.76412,-74.00462
665005,Ayacucho, Vilcanchos,-13.61728833,-74.73502499
666005,Ayacucho, Vilcanchos,-13.62027999,-74.73988166
667005,Ayacucho, Vilcas Huaman,-13.65788333,-73.84842833
668005,Ayacucho, Vilcas Huaman,-13.69347333,-73.91004666000001
669005,Ayacucho, Vilcas Huaman,-13.63271166,-73.84556333
670005,Ayacucho, Vinchos,-13.38556833,-74.35549166
671005,Ayacucho, Vinchos,-13.35476,-74.33693332999999
672005,Ayacucho, Vinchos,-13.36909,-74.33515998999999
673005,Ayacucho, Vinchos,-13.23996166,-74.38828166
674005,Ayacucho, Vinchos,-13.26023833,-74.40162166
675005,Ayacucho, Vinchos,-13.346465,-74.48475000000001
676006,Cajamarca, Asunción,-7.316323333,-78.51999499
677006,Cajamarca, Asunción,-7.30908,-78.52359333
678006,Cajamarca, Bambamarca,-6.68014,-78.52264
679006,Cajamarca, Bambamarca,-6.68743,-78.52475
680006,Cajamarca, Bambamarca,-6.69315,-78.51852
681006,Cajamarca, Bambamarca,-6.782639999,-78.50575000000001
682006,Cajamarca, Bambamarca,-6.766609999,-78.52394
683006,Cajamarca, Bambamarca,-6.772019975,-78.49983998
684006,Cajamarca, Bambamarca,-6.773949975,-78.49838998
685006,Cajamarca, Bambamarca,-6.749681666,-78.50221999999999
686006,Cajamarca, Bellavista,-5.4521,-78.83275
687006,Cajamarca, Bellavista,-5.557836666,-78.84164165999999
688006,Cajamarca, Cachachi,-7.52951,-78.33092833000001
689006,Cajamarca, Cachachi,-7.548485,-78.33936666
690006,Cajamarca, Cachachi,-7.633463332,-78.13902333
691006,Cajamarca, Cachachi,-7.625146666,-78.14567666000001
692006,Cajamarca, Cachachi,-7.530018333,-78.24871333
693006,Cajamarca, Cachachi,-7.542555,-78.190155
694006,Cajamarca, Cajabamba,-7.628914999,-78.07471332999999
695006,Cajamarca, Cajabamba,-7.62271,-78.04402
696006,Cajamarca, Cajabamba,-7.62014,-78.04204
697006,Cajamarca, Cajabamba,-7.619378333,-78.10825333
698006,Cajamarca, Cajabamba,-7.632226666,-78.09242999999999
699006,Cajamarca, Cajamarca,-7.13909,-78.52865
700006,Cajamarca, Cajamarca,-7.14345,-78.52804999999999
701006,Cajamarca, Cajamarca,-7.15128,-78.51781
702006,Cajamarca, Cajamarca,-7.14608,-78.51457000000001
703006,Cajamarca, Cajamarca,-7.15425,-78.50987000000001
704006,Cajamarca, Cajamarca,-7.18214,-78.49096
705006,Cajamarca, Cajamarca,-7.172,-78.50224
706006,Cajamarca, Cajamarca,-7.16129,-78.51619
707006,Cajamarca, Cajamarca,-7.16821,-78.51834
708006,Cajamarca, Cajamarca,-7.104810659,-78.53165453
709006,Cajamarca, Cajamarca,-7.207787185,-78.52783671
710006,Cajamarca, Cajamarca,-7.14566,-78.51759
711006,Cajamarca, Cajamarca,-7.1562,-78.50939
712006,Cajamarca, Cajamarca,-7.17723,-78.49027
713006,Cajamarca, Cajamarca,-7.15574,-78.51461999999999
714006,Cajamarca, Cajamarca,-7.14858,-78.52290000000001
715006,Cajamarca, Cajamarca,-7.16665,-78.5145
716006,Cajamarca, Cajamarca,-7.196531411,-78.4718645
717006,Cajamarca, Cajamarca,-7.194626175,-78.50237349
718006,Cajamarca, Callayuc,-6.067796666,-78.93256332999999
719006,Cajamarca, Callayuc,-6.162629999,-78.89841833
720006,Cajamarca, Callayuc,-6.167819999,-78.89326666
721006,Cajamarca, Callayuc,-6.139156666,-78.87675499
722006,Cajamarca, Calquis,-6.976394999,-78.86226333000001
723006,Cajamarca, Calquis,-6.964121666,-78.87605666
724006,Cajamarca, Chalamarca,-6.528494999,-78.49248666
725006,Cajamarca, Chimban,-6.311821666,-78.48964166
726006,Cajamarca, Chota,-6.517742611,-78.64982324
727006,Cajamarca, Chota,-6.525782109,-78.6429495
728006,Cajamarca, Chota,-6.562804104,-78.66821465
729006,Cajamarca, Chota,-6.491831,-78.67961699999999
730006,Cajamarca, Chota,-6.625123137,-78.64806234
731006,Cajamarca, Condebamba,-7.564276667,-78.05162166
732006,Cajamarca, Cortegana,-6.574199974,-78.30653998
733006,Cajamarca, Cutervo,-6.38195,-78.81713000000001
734006,Cajamarca, Cutervo,-6.363099617,-78.78816621999999
735006,Cajamarca, Encañada,-6.828331666,-78.51737
736006,Cajamarca, Encañada,-7.088903333,-78.31795333
737006,Cajamarca, Hualgayoc,-6.760429999,-78.55633166
738006,Cajamarca, Hualgayoc,-6.668984999,-78.63863499999999
739006,Cajamarca, Huasmin,-6.799766667,-78.34638
740006,Cajamarca, Huasmin,-6.775515,-78.34726999
741006,Cajamarca, Huasmin,-6.840304999,-78.22315999
742006,Cajamarca, Jaén,-5.69155,-78.80038
743006,Cajamarca, Jaén,-5.70644,-78.80953
744006,Cajamarca, Jaén,-5.71523,-78.80052000000001
745006,Cajamarca, Jaén,-5.7266,-78.79929
746006,Cajamarca, Jaén,-5.71592,-78.79476
747006,Cajamarca, Jaén,-5.70087,-78.80334000000001
748006,Cajamarca, Jaén,-5.6932,-78.81059999999999
749006,Cajamarca, Jaén,-5.70842,-78.80523
750006,Cajamarca, Jaén,-5.71296,-78.80797
751006,Cajamarca, Jesús,-7.243012,-78.371208
752006,Cajamarca, José Manuel Quiroz,-7.337894999,-78.01875
753006,Cajamarca, José Sabogal,-7.250471666,-78.049915
754006,Cajamarca, José Sabogal,-7.284196666,-78.00868833
755006,Cajamarca, Lajas,-6.5637,-78.73492
756006,Cajamarca, Lajas,-6.526289999,-78.750495
757006,Cajamarca, Lajas,-6.548363333,-78.73999666
758006,Cajamarca, Lajas,-6.579569999,-78.71895833000001
759006,Cajamarca, Lajas,-6.587391666,-78.69978500000001
760006,Cajamarca, Lajas,-6.624499999,-78.71230666
761006,Cajamarca, Magdalena,-7.230988333,-78.57398499999999
762006,Cajamarca, Magdalena,-7.223144999,-78.61682500000001
763006,Cajamarca, Niepos,-6.92673,-79.12841
764006,Cajamarca, Oxamarca,-7.014788333,-78.07945666000001
765006,Cajamarca, Pedro Gálvez,-7.33256,-78.16937
766006,Cajamarca, Pion,-6.17916,-78.48174
767006,Cajamarca, Querocoto,-6.400583333,-79.01676166
768006,Cajamarca, Querocoto,-6.406506666,-79.02341666
769006,Cajamarca, Sallique,-5.671551666,-79.35909332999999
770006,Cajamarca, Sallique,-5.672408333,-79.38401333
771006,Cajamarca, San Andrés de Cute,-6.248278333,-78.68569166
772006,Cajamarca, San Andrés de Cute,-6.240719975,-78.68320998
773006,Cajamarca, San Ignacio,-5.18366,-79.02906333
774006,Cajamarca, San Ignacio,-5.191974999,-79.03782333
775006,Cajamarca, San José de Lourde,-4.956843333,-78.98119833
776006,Cajamarca, San José de Lourde,-4.956931666,-78.98939498999999
777006,Cajamarca, San José de Lourde,-5.025779999,-78.88817333
778006,Cajamarca, San José de Lourde,-5.08656,-78.90673833
779006,Cajamarca, San José de Lourde,-5.075088333,-78.91868
780006,Cajamarca, San Juan,-7.294616666,-78.46736333
781006,Cajamarca, San Juan,-7.281383333,-78.46811166000001
782006,Cajamarca, San Luis de Lucma,-6.307949999,-78.64265833
783006,Cajamarca, San Luis de Lucma,-6.299985,-78.62607
784006,Cajamarca, San Miguel,-6.99912,-78.85115999999999
785006,Cajamarca, San Miguel,-7.021676666,-78.86583999
786006,Cajamarca, San Miguel,-7.008378,-78.851615
787006,Cajamarca, San Miguel,-7.17569,-79.00981
788006,Cajamarca, San Pablo,-7.11504,-78.82096
789006,Cajamarca, Santa Cruz,-6.668439975,-78.87937998
790006,Cajamarca, Santa Cruz,-6.669439999,-78.88812999
791006,Cajamarca, Santa Cruz,-6.61999,-78.94826000000001
792006,Cajamarca, Santa Rosa,-5.419296666,-78.58696333
793006,Cajamarca, Santa Rosa,-5.445956666,-78.58027333
794006,Cajamarca, Santo Domingo de la,-6.253245,-78.84348333
795006,Cajamarca, Santo Domingo de la,-6.27194,-78.84024666000001
796006,Cajamarca, Santo Tomas,-6.15377,-78.68747999999999
797006,Cajamarca, Santo Tomas,-6.123613332,-78.66491499
798006,Cajamarca, Santo Tomas,-6.117063333,-78.65536
799006,Cajamarca, Santo Tomas,-6.131941666,-78.64144333
800006,Cajamarca, Santo Tomas,-6.15311,-78.68288
801006,Cajamarca, Sitacocha,-7.52112,-77.96821
802006,Cajamarca, Sitacocha,-7.432256666,-77.92518833
803006,Cajamarca, Sorochuco,-6.955021666,-78.24643500000001
804006,Cajamarca, Tabaconas,-5.31563,-79.28316
805006,Cajamarca, Tabaconas,-5.291981666,-79.15985999
806006,Cajamarca, Tabaconas,-5.296843332,-79.18822666
807006,Cajamarca, Unión Agua Blanca,-7.04622,-79.05977
808006,Cajamarca, Yonan,-7.281011666,-79.27865666
809007,Callao, Bellavista,-12.0659,-77.12694999999999
810007,Callao, Bellavista,-12.06406,-77.11487
811007,Callao, Bellavista,-12.05968,-77.10175
812007,Callao, Bellavista,-12.06529,-77.13111000000001
813007,Callao, Bellavista,-12.06557,-77.13289
814007,Callao, Bellavista,-12.0629,-77.12824999999999
815007,Callao, Bellavista,-12.05875,-77.11642000000001
816007,Callao, Bellavista,-12.05764,-77.10903
817007,Callao, Bellavista,-12.0616,-77.11044
818007,Callao, Bellavista,-12.05639,-77.10576
819007,Callao, Bellavista,-12.06026,-77.0981
820007,Callao, Bellavista,-12.05467,-77.09192
821007,Callao, Callao,-11.99859,-77.11579999999999
822007,Callao, Callao,-11.99803,-77.10829
823007,Callao, Callao,-12.01989,-77.13885999999999
824007,Callao, Callao,-12.0378,-77.09786
825007,Callao, Callao,-12.02675,-77.10185
826007,Callao, Callao,-12.00762,-77.10598
827007,Callao, Callao,-12.01478,-77.10108
828007,Callao, Callao,-12.01682,-77.10177
829007,Callao, Callao,-12.02114,-77.09829000000001
830007,Callao, Callao,-12.01678,-77.09668000000001
831007,Callao, Callao,-12.023,-77.09257
832007,Callao, Callao,-12.02488,-77.09693
833007,Callao, Callao,-12.02357,-77.09163
834007,Callao, Callao,-12.03286,-77.09874000000001
835007,Callao, Callao,-12.04231,-77.10571
836007,Callao, Callao,-12.04371,-77.11884000000001
837007,Callao, Callao,-12.04986,-77.13285000000001
838007,Callao, Callao,-12.06278,-77.13834
839007,Callao, Callao,-12.05899,-77.13351
840007,Callao, Callao,-12.0573,-77.13678
841007,Callao, Callao,-12.05686,-77.13145
842007,Callao, Callao,-12.05436,-77.11152
843007,Callao, Callao,-11.97951,-77.12127
844007,Callao, Callao,-12.02404,-77.09683
845007,Callao, Callao,-12.0597,-77.14447
846007,Callao, Callao,-11.94194,-77.13642
847007,Callao, Callao,-11.94284,-77.13611
848007,Callao, Callao,-12.01385,-77.13639000000001
849007,Callao, Callao,-12.00543,-77.10545000000001
850007,Callao, Callao,-12.01398,-77.09933
851007,Callao, Callao,-12.01613,-77.09974
852007,Callao, Callao,-12.01675,-77.0993
853007,Callao, Callao,-12.01432,-77.08987999999999
854007,Callao, Callao,-12.02056,-77.09475999999999
855007,Callao, Callao,-12.0299,-77.09784000000001
856007,Callao, Callao,-12.04433,-77.10086
857007,Callao, Callao,-12.0423,-77.10907
858007,Callao, Callao,-12.04422,-77.11239999999999
859007,Callao, Callao,-12.048,-77.12238000000001
860007,Callao, Callao,-12.05124,-77.11921
861007,Callao, Callao,-12.04702,-77.13034
862007,Callao, Callao,-12.06162,-77.14364000000001
863007,Callao, Callao,-12.06301,-77.14549
864007,Callao, Callao,-12.06563,-77.14164
865007,Callao, Callao,-12.05475,-77.12418
866007,Callao, Callao,-12.05205,-77.10121
867007,Callao, Carmen de la Legua ,-12.04189,-77.09636999999999
868007,Callao, Carmen de la Legua ,-12.04034,-77.09105
869007,Callao, Carmen de la Legua ,-12.04174,-77.09392
